Label,Number,Abstract
2,288,"  Interpreting entwining structures as special instances of J. Beck's
distributive law, the concept of entwining module can be generalized for the
setting of arbitrary monoidal category. In this paper, we use the distributive
law formalism to extend in this setting basic properties of entwining modules.
"
2,289,"  Given a projective variety X over an algebraically closed field of
characteristic zero, we show that finite parabolic bundles along a fixed simple
normal crossings divisor D are in one to one correspondence with
representations of the \'etale fundamental group of X-D.
"
2,290,"  Starting from certain perverse sheaves on an abelian variety, including the
intersection cohomology sheaves of curves and smooth ample divisors, we
construct a semisimple super-Tannakian category.
"
2,291,"  We define an invariant of welded virtual knots from each finite crossed
module by considering crossed module invariants of ribbon knotted surfaces
which are naturally associated with them. We elucidate that the invariants
obtained are non trivial by calculating explicit examples. We define welded
virtual graphs and consider invariants of them defined in a similar way.
"
2,292,"  In this article we study Cohen-Macaulay modules over one-dimensional
hypersurface singularities and the relationship with the representation theory
of associative algebras using methods of cluster tilting theory. We give a
criterion for existence of cluster tilting objects and their complete
description by homological methods, using higher almost split sequences and
results from birational geometry. We obtain a large class of 2-CY tilted
algebras which are finite dimensional symmetric and satisfy $\tau^2=\id$. In
particular, we compute 2-CY tilted algebras for simple and minimally elliptic
curve singularities.
"
2,293,"  We prove a double-exponential upper bound on the degree and on the complexity
of constructing a Janet basis of a $D$-module. This generalizes a well known
bound on the complexity of a Gr\""obner basis of a module over the algebra of
polynomials. We would like to emphasize that the obtained bound can not be
immediately deduced from the commutative case.
"
2,294,"  We prove the existence of the intersection local time for two independent, d
-dimensional fractional Brownian motions with the same Hurst parameter H.
Assume d greater or equal to 2, then the intersection local time exists if and
only if Hd<2.
"
2,295,"  Sharkovskii proved that the existence of a periodic orbit in a
one-dimensional dynamical system implies existence of infinitely many periodic
orbits. We obtain an analog of Sharkovskii's theorem for periodic orbits of
shear homeomorphisms of the torus. This is done by obtaining a dynamical order
relation on the set of simple orbits and simple pairs. We then use this order
relation for a global analysis for a quantum chaotic physical system called the
kicked accelerated particle.
"
2,296,"  If the $\ell$-adic cohomology of a projective smooth variety, defined over a
$\frak{p}$-adic field $K$ with finite residue field $k$, is supported in
codimension $\ge 1$, then any model over the ring of integers of $K$ has a
$k$-rational point. This slightly improves our earlier result math/0405318: we
needed there the model to be regular (but then our result was more general: we
obtained a congruence for the number of points, and $K$ could be local of
characteristic $p>0$).
"
2,297,"  We give a simple geometric proof that $e$ is irrational, using a construction
of a nested sequence of closed intervals with intersection $e$. The proof leads
to a new measure of irrationality for $e$: if $p$ and $q$ are integers with $q
> 1$, then $|e - p/q| > 1/(S(q)+1)!$, where $S(q)$ is the smallest positive
integer such that $S(q)!$ is a multiple of $q$. We relate this measure for $e$
to a known one and to the greatest prime factor of an integer. We make two
conjectures and recall a theorem of Cantor that can be proved by a similar
construction.
"
2,298,"  Food scientists at the U.S. Army's Natick Solider Center have developed a
model for the lifecyle of the bacteria Staphylococcus aureus in intermediate
moisture bread. In this article, we study this model using dynamical systems
and Lie symmetry methods. We calculate center manifolds and Lie symmetries for
different cases of parameter values and compare our results to those of the
food scientists.
"
2,299,"  We consider a problem of nuclear waste contamination. It takes into account
the thermal effects. The temperature and the contaminant's concentration
fulfill convection-diffusion-reaction equations. The velocity and the pressure
in the flow satisfy the Darcy equation, with a viscosity depending on both
concentration and temperature. The equations are nonlinear and strongly
coupled. Using both finite volume and nonconforming finite element methods, we
introduce a scheme adapted to this problem. We prove the stability and
convergence of this scheme and give some error estimates.
"
2,300,"  A non-Hermitian complex symmetric 2x2 matrix toy model is used to study
projective Hilbert space structures in the vicinity of exceptional points
(EPs). The bi-orthogonal eigenvectors of a diagonalizable matrix are
Puiseux-expanded in terms of the root vectors at the EP. It is shown that the
apparent contradiction between the two incompatible normalization conditions
with finite and singular behavior in the EP-limit can be resolved by
projectively extending the original Hilbert space. The complementary
normalization conditions correspond then to two different affine charts of this
enlarged projective Hilbert space. Geometric phase and phase jump behavior are
analyzed and the usefulness of the phase rigidity as measure for the distance
to EP configurations is demonstrated. Finally, EP-related aspects of
PT-symmetrically extended Quantum Mechanics are discussed and a conjecture
concerning the quantum brachistochrone problem is formulated.
"
